section,table,task,time_wasted,complexity,query,another_query,additional_query
4.1. Текстовые функции,"DROP TABLE IF EXISTS Directors; CREATE TABLE Directors (     id      INT PRIMARY KEY AUTO_INCREMENT,     name    VARCHAR(40),     surname VARCHAR(40),     country VARCHAR(40) );  INSERT INTO Directors (name, surname, country) VALUES ('Christopher', 'Nolan', 'England'),        ('Steven', 'Spielberg', 'USA'),        ('Quentin', 'Tarantino', 'USA'),        ('Martin', 'Scorsese', 'USA'),        ('David', 'Fincher', 'USA'),        ('Ridley', 'Scott', 'England'),        ('Stanley', 'Kubrick', 'USA'),        ('Clint', 'Eastwood', 'USA'),        ('James', 'Cameron', 'Canada'),        ('Tim', 'Burton', 'USA');","Напишите запрос, который извлекает из предложенной базы данных следующую информацию обо всех режиссерах: имя, фамилия, страна рождения. При этом в результирующей таблице название страны рождения каждого режиссера должно быть записано в верхнем регистре.",5,1,"select name, surname, upper(country) as country from Directors order by country, name",,
4.1. Текстовые функции,"DROP TABLE IF EXISTS Directors; CREATE TABLE Directors (     id      INT PRIMARY KEY AUTO_INCREMENT,     name    VARCHAR(40),     surname VARCHAR(40),     country VARCHAR(40) );  INSERT INTO Directors (name, surname, country) VALUES ('Christopher', 'Nolan', 'England'),        ('Steven', 'Spielberg', 'USA'),        ('Quentin', 'Tarantino', 'USA'),        ('Martin', 'Scorsese', 'USA'),        ('David', 'Fincher', 'USA'),        ('Ridley', 'Scott', 'England'),        ('Stanley', 'Kubrick', 'USA'),        ('Clint', 'Eastwood', 'USA'),        ('James', 'Cameron', 'Canada'),        ('Tim', 'Burton', 'USA');","Напишите запрос, который извлекает из предложенной базы данных имена и фамилии всех режиссеров. При этом в результирующей таблице все символы в имени каждого режиссера должны быть заменены звездочками (*).",10,3,"select repeat('*', char_length(name)) as name, surname from Directors order by name desc, surname","SELECT     LPAD('', CHAR_LENGTH(name), '*') AS name,     surname FROM Directors ORDER BY CHAR_LENGTH(name) DESC, 2;",
4.1. Текстовые функции,"DROP TABLE IF EXISTS Directors; CREATE TABLE Directors (     id      INT PRIMARY KEY AUTO_INCREMENT,     name    VARCHAR(40),     surname VARCHAR(40),     country VARCHAR(40) );  INSERT INTO Directors (name, surname, country) VALUES ('Christopher', 'Nolan', 'England'),        ('Steven', 'Spielberg', 'USA'),        ('Quentin', 'Tarantino', 'USA'),        ('Martin', 'Scorsese', 'USA'),        ('David', 'Fincher', 'USA'),        ('Ridley', 'Scott', 'England'),        ('Stanley', 'Kubrick', 'USA'),        ('Clint', 'Eastwood', 'USA'),        ('James', 'Cameron', 'Canada'),        ('Tim', 'Burton', 'USA');","Напишите запрос, который извлекает из предложенной базы данных следующую информацию обо всех режиссерах: имя, фамилия, рейтинг.  При этом в результирующей таблице рейтинг каждого режиссера должен быть записан в следующем формате:  <рейтинг>% Более того, рейтинги, представленные однозначными числами, должны быть предварены двумя незначащими нулями, а рейтинги, представленные двухзначными числами, — одним незначащим нулем.",5,1,"select name, surname, lpad( concat(rating, '%'), 4, '0') as rating from Directors order by rating","SELECT name, surname, CONCAT(LPAD(rating, 3, 0), '%') AS rating FROM Directors ORDER BY rating ",
4.1. Текстовые функции,"DROP TABLE IF EXISTS Palindromes; CREATE TABLE Palindromes (     id      INT PRIMARY KEY AUTO_INCREMENT,     english VARCHAR(40),     russian VARCHAR(40) );  INSERT INTO Palindromes(english, russian) VALUES ('hut', 'шалаш'),        ('rotor', 'ротор'),        ('tenet', 'принцип'),        ('radar', 'радар'),        ('flood', 'потоп'),        ('level', 'уровень'),        ('madam', 'мадам'),        ('deed', 'поступок'),        ('it', 'оно'),        ('kayak', 'каяк'); ","Напишите запрос, извлекающий из предложенной базы данных слова (в обоих вариантах написания), которые являются палиндромами на английском и русском языках одновременно.",5,1,"select english, russian from Palindromes where reverse(english) = english and reverse(russian) = russian order by english",,
4.1. Текстовые функции,"DROP TABLE IF EXISTS Palindromes; CREATE TABLE Palindromes ( id INT PRIMARY KEY AUTO_INCREMENT, english VARCHAR(40), russian VARCHAR(40) ); INSERT INTO Palindromes(english, russian) VALUES ('hut', 'шалаш'), ('rotor', 'ротор'), ('tenet', 'принцип'), ('radar', 'радар'), ('flood', 'потоп'), ('level', 'уровень'), ('madam', 'мадам'), ('deed', 'поступок'), ('it', 'оно'), ('kayak', 'каяк');","Напишите запрос, извлекающий из предложенной базы данных слова (в английском варианте написания), которые являются палиндромами только на английском языке. При этом в результирующей таблице каждое слово должно быть повторено столько раз, сколько в нем содержится символов.",5,1,"select repeat(english, char_length(english)) as english from Palindromes where reverse(english) = english and reverse(russian) != russian group by english",,
4.2. Текстовые функции,"DROP TABLE IF EXISTS Clients; CREATE TABLE Clients (     id          INT PRIMARY KEY AUTO_INCREMENT,     name        VARCHAR(40),     surname     VARCHAR(40),     card_number VARCHAR(40) );  INSERT INTO Clients (name, surname, card_number) VALUES ('Christopher', 'Nolan', '3409-4719-9958-3769'),        ('Steven', 'Spielberg', '3757-1304-6041-2423'),        ('Quentin', 'Tarantino', '3456-7725-6011-8486'),        ('Martin', 'Scorsese', '3717-9339-7641-9962'),        ('David', 'Fincher', '3789-9065-8560-1250'),        ('Ridley', 'Scott', '3711-7949-7232-0127'),        ('Stanley', 'Kubrick', '3736-9259-2982-7717'),        ('Clint', 'Eastwood', '3484-1457-1207-8953'),        ('James', 'Cameron', '3430-5919-7308-6348'),        ('Tim', 'Burton', '3781-9214-6430-8051');","Напишите запрос, извлекающий из предложенной базы данных информацию о клиентах банка (имя, фамилия, номер банковской карты), фамилии которых начинаются на букву S. При этом в результирующей таблице номер банковской карты каждого клиента должен быть записан без дефисов.",10,2,"select name, surname, replace(card_number, '-', '') card_number from Clients where left(surname, 1) = 's' order by surname","SELECT name, surname, REPLACE(card_number, '-', '') AS card_number  FROM Clients WHERE LOCATE('s', surname) = 1 ORDER BY 2;",
4.2. Текстовые функции,"DROP TABLE IF EXISTS Clients; CREATE TABLE Clients (     id          INT PRIMARY KEY AUTO_INCREMENT,     name        VARCHAR(40),     surname     VARCHAR(40),     card_number VARCHAR(40) );  INSERT INTO Clients (name, surname, card_number) VALUES ('Christopher', 'Nolan', '3409-4719-9958-3769'),        ('Steven', 'Spielberg', '3757-1304-6041-2423'),        ('Quentin', 'Tarantino', '3456-7725-6011-8486'),        ('Martin', 'Scorsese', '3717-9339-7641-9962'),        ('David', 'Fincher', '3789-9065-8560-1250'),        ('Ridley', 'Scott', '3711-7949-7232-0127'),        ('Stanley', 'Kubrick', '3736-9259-2982-7717'),        ('Clint', 'Eastwood', '3484-1457-1207-8953'),        ('James', 'Cameron', '3430-5919-7308-6348'),        ('Tim', 'Burton', '3781-9214-6430-8051'); ","Напишите запрос, который извлекает из предложенной базы данных следующую информацию о первых пяти клиентах банка: идентификатор, имя, фамилия, номер банковской карты. При этом в результирующей таблице номер банковской карты каждого клиента должен быть записан без дефисов, а первые 12 цифр номера должны быть заменены звездочками (*).",15,3,"select id, name, surname, lpad(right(replace(card_number, '-', ''),4), 16, '*') as card_number from Clients limit 5","SELECT id, name, surname,        CONCAT(REPEAT('*', 12), RIGHT(card_number, 4)) AS card_number FROM Clients LIMIT 5",
4.2. Текстовые функции,"DROP TABLE IF EXISTS Directors; CREATE TABLE Directors (     id      INT PRIMARY KEY AUTO_INCREMENT,     name    VARCHAR(40),     surname VARCHAR(40),     email   VARCHAR(40) );  INSERT INTO Directors (name, surname, email) VALUES ('Christopher', 'Nolan', 'chris@gmail.com'),        ('Steven', 'Spielberg', 'sspil@outlook.com'),        ('Quentin', 'Tarantino', 'queen@gmail.com'),        ('Martin', 'Scorsese', 'martins@outlook.com'),        ('David', 'Fincher', 'dfincher@outlook.com'),        ('Ridley', 'Scott', 'riddler@gmail.com'),        ('Stanley', 'Kubrick', 'bigstan@icloud.com'),        ('Clint', 'Eastwood', 'cowboy@yahoo.com'),        ('James', 'Cameron', 'jamesava@yahoo.com'),        ('Tim', 'Burton', 'timmy@icloud.com'); ","Напишите запрос, который извлекает из предложенной базы данных имена и фамилии всех режиссеров.  При этом в результирующей таблице имя и фамилия каждого режиссера должны быть указаны в одном поле c псевдонимом director в следующем формате:  <первая буква в имени режиссера>. <фамилия режиссера>",10,2,"select concat(rpad(name, 1, ''), '. ', surname) as director from Directors order by rpad(name, 1, ''), surname",,
4.2. Текстовые функции,"DROP TABLE IF EXISTS Directors; CREATE TABLE Directors (     id      INT PRIMARY KEY AUTO_INCREMENT,     name    VARCHAR(40),     surname VARCHAR(40),     email   VARCHAR(40) );  INSERT INTO Directors (name, surname, email) VALUES ('Christopher', 'Nolan', 'chris@gmail.com'),        ('Steven', 'Spielberg', 'sspil@outlook.com'),        ('Quentin', 'Tarantino', 'queen@gmail.com'),        ('Martin', 'Scorsese', 'martins@outlook.com'),        ('David', 'Fincher', 'dfincher@outlook.com'),        ('Ridley', 'Scott', 'riddler@gmail.com'),        ('Stanley', 'Kubrick', 'bigstan@icloud.com'),        ('Clint', 'Eastwood', 'cowboy@yahoo.com'),        ('James', 'Cameron', 'jamesava@yahoo.com'),        ('Tim', 'Burton', 'timmy@icloud.com'); ","Напишите запрос, который извлекает из предложенной базы данных имена и фамилии всех режиссеров. При этом в результирующей таблице все буквы, кроме первой, в имени и фамилии каждого режиссера должны быть заменены звездочками (*).",15,3,"select rpad(left(name, 1), char_length(name), '*') as name,        rpad(left(surname, 1), char_length(surname), '*') as surname from Directors order by left(name, 1), left(surname, 1)","SELECT       CONCAT(lEFT(name, 1), REPEAT('*', CHAR_LENGTH(name) - 1)) AS name,       CONCAT(lEFT(surname, 1), REPEAT('*', CHAR_LENGTH(surname) - 1)) AS surname FROM Directors ORDER BY LEFT(name, 1), surname;",
4.2. Текстовые функции,"DROP TABLE IF EXISTS Directors; CREATE TABLE Directors (     id      INT PRIMARY KEY AUTO_INCREMENT,     name    VARCHAR(40),     surname VARCHAR(40),     email   VARCHAR(40) );  INSERT INTO Directors (name, surname, email) VALUES ('Christopher', 'Nolan', 'chris@gmail.com'),        ('Steven', 'Spielberg', 'sspil@outlook.com'),        ('Quentin', 'Tarantino', 'queen@gmail.com'),        ('Martin', 'Scorsese', 'martins@outlook.com'),        ('David', 'Fincher', 'dfincher@outlook.com'),        ('Ridley', 'Scott', 'riddler@gmail.com'),        ('Stanley', 'Kubrick', 'bigstan@icloud.com'),        ('Clint', 'Eastwood', 'cowboy@yahoo.com'),        ('James', 'Cameron', 'jamesava@yahoo.com'),        ('Tim', 'Burton', 'timmy@icloud.com'); ","Напишите запрос, который извлекает из предложенной базы данных следующую информацию обо всех режиссерах: идентификатор, имя, фамилия, локальная часть адреса электронной почты.",10,3,"select id, name, surname, left(email, locate('@', email)-1) as local_part from Directors order by id desc","SELECT id, name, surname, SUBSTRING_INDEX(email, '@', 1) local_part FROM Directors ORDER BY id DESC;",
